[Result Details],,,,,,,,,,,,,,,,,,,,,,,,,,
Result Name,[80.78] FSAE Aero Pwr90%, FSAE Endurance Germany 2012,,,,,,,,,,,,,,,,,,,,,,,,
Date Created,10/11/2016 10:10,,,,,,,,,,,,,,,,,,,,,,,,,
Track,FSAE Endurance Germany 2012,,,,,,,,,,,,,,,,,,,,,,,,,
Track Configuration,Closed Circuit,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,FSAE Aero,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
61.41483304,65.6575697,1157.25,-1.495289393,-15.72463764,1,13,9626.376162,40.00407395,54.07936711,235.3958492,156.9305661,0,0,99.45120686,-194.6329193,1,127.5969939,1.5,1.4,228.0837248,-0.650682246,-3.312891475,-27.52957569,33.77514911,0,2884.095849
60.57374544,65.67263883,1157.5,-1.672609416,-15.64961473,1,13,9494.541144,40.14646289,53.52859192,228.9924195,152.661613,0,0,99.27853435,-169.2658387,1,127.5969939,1.5,1.4,228.0048242,-0.888865658,-1.655206262,-27.50315648,33.53049965,0,2877.692419
59.72477189,65.68792714,1157.75,-1.912700416,-15.5578434,1,13,9361.470055,40.29018685,52.96730601,222.6184984,148.4123322,0,0,98.99046283,-143.898758,1,127.5969939,1.5,1.4,227.9140694,-1.163330299,-1.879989761,-27.47705752,33.28565765,0,2871.318498
58.8685005,65.70344259,1158,-2.255934653,-15.42901821,1,13,9227.255076,40.43514627,52.39575414,216.2809143,144.1872762,0,0,98.44846137,-118.5316774,1,127.5969939,1.5,1.4,227.80764,-1.293457505,-0.878278793,-27.45133017,33.04061987,0,2864.980914
58.00670322,65.71919483,1158.25,-2.786765701,-15.37689502,1,13,9092.173951,40.58104119,51.8149964,209.9948365,139.9965577,0,0,98.42163099,-93.16459671,1,127.5969939,1.5,1.4,227.6553075,-1.544915534,-1.671674185,-27.4260423,32.79538213,0,2858.694837
57.13470893,65.73519354,1158.5,-2.80440723,-15.28181837,1,13,8955.49451,40.72866236,51.2217332,203.7287348,135.8191565,0,0,98.10167689,-89.81605155,1,127.5969939,1.5,1.4,227.5042368,-1.681115193,-0.891496744,-27.40140645,32.55007717,0,2852.428735
56.25454735,65.75144871,1158.75,-3.066352521,-15.16676071,1,13,8817.534899,40.87766619,50.61716659,197.5001904,131.6667936,0,0,97.64225919,-79.63210311,1,127.5969939,1.5,1.4,227.3355536,-1.861831723,-1.164219999,-27.37741296,32.30466193,0,2846.20019
55.36700972,65.7679704,1159,-3.405935547,-15.01710796,1,13,8678.41914,41.02791872,50.00168717,191.3173633,127.5449088,0,0,96.94229864,-69.44815466,1,127.5969939,1.5,1.4,227.1447627,-2.168263323,-1.942260567,-27.35413794,32.05913335,0,2840.017363
54.47382049,65.7847681,1159.25,-3.863475808,-14.80126721,1,13,8538.41753,41.17912802,49.37636161,185.1944299,123.4629532,0,0,95.78341539,-59.26420622,1,124.1139817,1.5,1.4,226.9255682,-2.430508177,-1.634879551,-27.33167693,31.81348793,0,2833.89443
53.57876238,65.80185324,1159.5,-4.513916706,-14.6551624,1,13,8398.122985,41.33065371,48.74376322,179.1585772,119.4390514,0,0,95.0931871,-49.07121516,1,109.5691771,1.5,1.4,226.6469123,-2.793002327,-2.221832091,-27.3101526,31.56772155,0,2827.858577
52.6773749,65.81923727,1159.75,-4.850505563,-14.47253645,1,13,8256.836352,41.4832509,48.1006573,173.1811018,115.4540679,0,0,94.14615107,-44.14243033,1,102.4753575,1.5,1.4,226.3393802,-3.108094605,-1.898085842,-27.28982432,31.32185957,0,2821.881102
51.77164713,65.8369311,1160,-5.274019668,-14.23077826,1,13,8114.869409,41.63658287,47.44835557,167.2769936,111.5179957,0,0,92.78435171,-39.21364549,1,95.27787598,1.5,1.4,225.9964534,-3.603673161,-2.933048082,-27.27081675,31.07590214,0,2815.976994
50.86517785,65.8549438,1160.25,-5.822825087,-13.88563671,1,13,7972.786236,41.79004037,46.78939843,161.4705722,107.6470481,0,0,90.69891671,-34.28486065,1,87.91516523,1.5,1.4,225.6092309,-3.791838018,-1.093927086,-27.25328268,30.82985032,0,2810.170572
49.96475386,65.87329443,1160.5,-6.561822863,-13.92803721,1,13,7831.650624,41.94247445,46.12877318,155.8044129,103.8696086,0,0,91.27641754,-29.35607582,1,80.30630419,1.5,1.4,225.116766,-4.259013462,-2.665984573,-27.23741326,30.58370666,0,2804.504413
49.0446361,65.89199695,1160.75,-6.351560481,-13.7052687,1,13,7687.428142,42.09824252,45.44745682,150.1188686,100.0792457,0,0,90.02086667,-29.22116951,1,80.09360676,1.5,1.4,224.6466999,-4.451197966,-1.07608605,-27.22366377,30.33750267,0,2798.818869
48.12187338,65.91106444,1161,-6.757408619,-13.4191637,1,13,7542.79108,42.25445836,44.75784507,144.5231111,96.3487407,0,0,88.31635228,-26.44233903,1,75.6484302,1.5,1.4,224.130451,-4.809867467,-1.969832876,-27.21193683,30.09124047,0,2793.223111
47.20074188,65.93050767,1161.25,-7.264630185,-13.03126956,1,13,7398.4097,42.41039804,44.06312321,139.0432464,92.69549757,0,0,85.89185676,-23.66350854,1,71.06145458,1.5,1.4,223.5581661,-5.298557924,-2.632049831,-27.20243125,29.84493507,0,2787.743246
46.28861008,65.95033583,1161.5,-7.916176963,-12.58906786,1,13,7255.438965,42.56481416,43.36895776,133.7212816,89.14752104,0,0,83.07230003,-20.88467806,1,66.29722537,1.5,1.4,222.9078894,-5.775619571,-2.519536479,-27.19538798,29.59860696,0,2782.421282
45.38998497,65.9705629,1161.75,-8.589292774,-12.29308727,1,13,7114.585317,42.7169437,42.67900785,128.5796761,85.7197841,0,0,81.25386628,-18.50792241,1,62.0463102,1.5,1.4,222.1578453,-6.323938521,-2.838761801,-27.19114205,29.3522877,0,2777.279676
44.4948338,65.99120064,1162,-8.977608449,-11.91727168,1,13,6974.276185,42.86848514,41.98574168,123.5581586,82.37210575,0,0,78.86532357,-17.01584482,1,59.27638379,1.5,1.4,221.3452511,-6.865311546,-2.747028278,-27.19012127,29.10602566,0,2772.258159
43.60942988,66.01225626,1162.25,-9.452761371,-11.41818062,1,13,6835.494871,43.01837646,41.29414975,118.6897097,79.12647314,0,0,75.59849338,-15.52376723,1,56.41346394,1.5,1.4,220.4588943,-7.346987676,-2.395607557,-27.19259208,28.85987345,0,2767.38971
42.74392907,66.03374137,1162.5,-10.04694233,-11.04713677,1,13,6699.833241,43.16489834,40.61245718,114.0252756,76.0168504,0,0,73.20923908,-14.03168963,1,53.44163482,1.5,1.4,219.4650405,-7.904767754,-2.718654392,-27.1988676,28.61389759,0,2762.725276
41.88947279,66.05566412,1162.75,-10.4383824,-10.59562497,1,13,6565.902769,43.30955049,39.93398718,109.5120827,73.00805514,0,0,70.24054918,-12.97094401,1,51.2517463,1.5,1.4,218.391748,-8.440245675,-2.557850626,-27.20940332,28.36819221,0,2758.212083
41.05324598,66.07802487,1163,-10.88972737,-9.989467854,1,13,6434.829648,43.45111654,39.26472369,105.1834115,70.12227431,0,0,66.16733645,-11.94188802,1,49.05640662,1.5,1.4,217.2301944,-9.145059237,-3.300780231,-27.22453134,28.12286123,0,2753.883411
40.249107,66.10080898,1163.25,-11.45433885,-9.118122621,1,13,6308.786086,43.58725039,38.61622587,101.1031642,67.40210949,0,0,60.2050287,-10.91283202,1,46.78100161,1.5,1.4,215.9648132,-9.646359947,-2.304065713,-27.2446177,27.87803115,0,2749.803164
39.50121307,66.12403377,1163.5,-12.18128119,-8.964582957,1,13,6191.558572,43.71386244,38.00876143,97.38075009,64.92050006,0,0,59.27206041,-9.883776033,1,44.4128771,1.5,1.4,214.5243306,-10.32083904,-3.041201935,-27.27008961,27.6338595,0,2746.08075
38.75169097,66.14770364,1163.75,-12.27093132,-8.551331697,1,13,6074.075851,43.84075012,37.39579222,93.72027753,62.48018502,0,0,56.50121008,-9.442756472,1,43.36576337,1.5,1.4,213.0277735,-10.77542331,-2.011162248,-27.30166854,27.39058291,0,2742.420278
38.02301883,66.17181405,1164,-12.55468104,-8.004137686,1,13,5959.861225,43.96410808,36.79586061,90.22885346,60.15256897,0,0,52.77053926,-8.885512945,1,42.01184647,1.5,1.4,211.4395376,-11.38641643,-2.653752436,-27.33956211,27.14839439,0,2738.928853
37.32827998,66.19633665,1164.25,-12.9097012,-7.107384913,1,13,5850.965424,44.08172143,36.220182,86.96173731,57.97449154,0,0,46.55072175,-8.328269417,1,40.62022218,1.5,1.4,209.7522268,-11.82455511,-1.870999181,-27.38411905,26.9075365,0,2735.661737
36.70083022,66.22129102,1164.5,-13.43675322,-7.068402956,1,13,5752.61675,44.18794331,35.69716942,84.06283396,56.04188931,0,0,46.37706755,-7.734859602,1,39.09222856,1.5,1.4,207.894886,-12.35868166,-2.241435597,-27.43570688,26.66828902,0,2732.762834
36.06583521,66.24669798,1164.75,-13.43639337,-7.02428369,1,13,5653.085406,44.29544253,35.16488022,81.17910101,54.11940068,0,0,46.16610759,-7.469719203,1,38.39268525,1.5,1.4,205.971143,-12.68859504,-1.359802308,-27.49496977,26.4310478,0,2729.879101
35.42335861,66.27257968,1165,-13.43896657,-6.973494767,1,13,5552.381371,44.40420833,34.62326109,78.31261408,52.20840939,0,0,45.90678481,-7.204578805,1,37.68192813,1.5,1.4,203.9761963,-12.95986226,-1.09757244,-27.56210372,26.19613816,0,2727.012614
34.77360946,66.29895948,1165.25,-13.44529135,-6.913915648,1,13,5450.537413,44.5142053,34.07238232,75.46608043,50.31072029,0,0,45.58379964,-6.939438407,1,36.95930358,1.5,1.4,201.9047102,-13.22230662,-1.041824036,-27.63730724,25.9639156,0,2724.16608
34.11701369,66.32586183,1165.5,-13.45647857,-6.842546084,1,13,5347.620292,44.62536135,33.51250248,72.64308328,48.42872219,0,0,45.17550952,-6.674298008,1,36.22409463,1.5,1.4,199.7507328,-13.49420202,-1.058376576,-27.72078052,25.73476928,0,2721.343083
33.45432359,66.35331191,1165.75,-13.47406237,-6.755026488,1,13,5243.747922,44.73754912,32.94416808,69.84844727,46.56563151,0,0,44.65047441,-6.40915761,1,35.47551201,1.5,1.4,197.5075979,-13.82023127,-1.243774274,-27.81272431,25.50912595,0,2718.548447
32.78678993,66.38133494,1166,-13.50020524,-6.644809756,1,13,5139.116357,44.85055686,32.36837085,67.08880339,44.72586892,0,0,43.96149568,-6.144017212,1,34.71268352,1.5,1.4,195.1678071,-13.99744868,-0.662246872,-27.91333844,25.28745449,0,2715.788803
32.11644221,66.41000583,1166.25,-13.53803076,-7.031092821,1,13,5034.043707,44.964041,31.78680428,64.37349784,42.91566522,0,0,46.80974824,-5.878876814,1,33.93464134,1.5,1.4,192.6997576,-14.32892544,-1.21071121,-28.02281992,25.07027122,0,2713.073498
31.39072659,66.43935738,1166.5,-13.30521354,-6.889251803,1,13,4920.292496,45.08689845,31.15342736,61.49714953,40.99809969,0,0,45.89991901,-5.714469065,1,33.44408474,1.5,1.4,190.1891018,-14.55340276,-0.800884656,-28.14144512,24.85819544,0,2710.19715
30.66276965,66.4694197,1166.75,-13.36296611,-6.698629956,1,13,4806.189975,45.21013533,30.51415101,58.67796052,39.11864035,0,0,44.63764557,-5.42893813,1,32.57639757,1.5,1.4,187.5480104,-14.92242954,-1.285476342,-28.26913575,24.65169868,0,2707.377961
29.93781491,66.50021521,1167,-13.44572698,-6.429336068,1,13,4692.558027,45.33286397,29.87358611,55.93613407,37.29075605,0,0,42.80749244,-5.143407195,1,31.68733231,1.5,1.4,184.7625469,-15.38733637,-1.580909683,-28.40608895,24.45147629,0,2704.636134
29.22503391,66.53174818,1167.25,-13.56621194,-6.020850518,1,13,4580.834236,45.4535317,29.23995907,53.30430645,35.5362043,0,0,39.97373674,-4.857876261,1,30.77502661,1.5,1.4,181.8164397,-16.04694627,-2.190538559,-28.5524881,24.2583073,0,2702.004306
28.54155483,66.56397828,1167.5,-13.74710442,-5.320613643,1,13,4473.703329,45.56923887,28.62882384,50.84022988,33.89348659,0,0,35.03953318,-4.572345326,1,29.83733886,1.5,1.4,178.6905338,-17.19771418,-3.738994173,-28.7084959,24.07306775,0,2699.54023
27.92421287,66.59626474,1167.75,-14.03531611,-0.419429206,1,13,4376.938987,45.67374958,28.07383286,48.66470888,32.44313925,0,0,2.11E-06,-4.286814391,1,28.87178598,1.5,1.4,175.3620711,-17.73410699,-1.739767198,-28.87424499,23.89674686,0,2697.364709
27.87546209,66.6285512,1168,-14.98441632,0,1,13,4369.297619,45.68200267,28.02988486,48.49493709,32.32995806,0,4.195235272,0,-4.001283456,1,27.87546209,1.5,1.4,171.6074788,-18.45614111,-2.341886822,-29.04982521,23.73046655,0,2697.194937
27.82671137,66.66083766,1168.25,-14.4964573,-0.419428617,1,13,4361.656261,45.69025575,27.9859192,48.32546219,32.21697479,99.99999705,98.80672512,0,-4.121514998,1,28.29895218,1.4,1.5,167.9611736,-18.41784614,0.124208116,-29.23579457,23.57614238,0,2697.025462
28.18969681,66.69318068,1168.5,-14.45106007,3.117497234,1,13,4418.55187,45.62880542,28.31285126,49.59444784,33.06296523,64.63352319,98.7737415,0,-4.243029995,1,28.72108242,1.4,1.5,164.4190981,-18.1300717,0.931751733,-29.43110344,23.43402946,0,2698.294448
28.56868049,66.72510724,1168.75,-14.42900512,3.297356524,1,13,4477.955101,45.56464672,28.6531447,50.9369121,33.9579414,62.75200902,98.7387747,0,-4.364544993,1,29.13755769,1.4,1.5,160.9758719,-17.86152019,0.880854359,-29.63474572,23.30430128,0,2699.636912
28.95352198,66.75661027,1169,-14.41891964,3.393337504,1,13,4538.276505,45.49949635,28.99760254,52.31847175,34.87898117,61.70232596,98.70271162,0,-4.48605999,1,29.54861785,1.4,1.5,157.626523,-17.61073512,0.833638903,-29.84576392,23.18706452,0,2701.018472
29.33945053,66.78769457,1169.25,-14.41539472,3.448762551,1,13,4598.768298,45.43416195,29.34192491,53.72249842,35.81499894,61.05508991,98.66598182,0,-4.607574988,1,29.95448659,1.4,1.5,154.366445,-17.3738885,0.797911449,-30.06324875,23.08236729,0,2702.422498
29.72404728,66.81836999,1169.5,-14.41561939,3.482671987,1,13,4659.05134,45.36905301,29.68395477,55.14017452,36.76011635,60.62163286,98.62881362,0,-4.729089985,1,30.35537289,1.4,1.5,151.191361,-17.14797307,0.771230105,-30.28633825,22.9902064,0,2703.840175
30.10604966,66.84864851,1169.75,-14.41805365,3.504523707,1,13,4718.927731,45.30438327,30.02258616,56.56656366,37.71104244,60.30820682,98.59133526,0,-4.850604983,1,30.75147234,1.4,1.5,148.0972909,-16.93098867,0.7504514,-30.5142167,22.91053392,0,2705.266564
30.48480168,66.87854283,1170,-14.42182252,3.519360308,1,13,4778.294652,45.24026379,30.35726251,57.99879863,38.66586575,60.06479285,98.55362156,0,-4.97211998,1,31.14296831,1.4,1.5,145.0805236,-16.72164299,0.733337482,-30.74611324,22.84326294,0,2706.698799
30.85997862,66.90806574,1170.25,-14.42641499,3.529998259,1,13,4837.101199,45.17674954,30.68772577,59.43516753,39.62344502,59.86342537,98.51571745,0,-5.093634978,1,31.53003301,1.4,1.5,142.1375924,-16.51908196,0.718497675,-30.98130046,22.78827272,0,2708.135168
31.23144124,66.93722973,1170.5,-14.43152574,3.538064371,1,13,4895.325552,45.1138641,31.01388388,60.8746254,40.5830836,59.68793069,98.47765059,0,-5.215149975,1,31.91282838,1.4,1.5,139.265253,-16.32271351,0.705104436,-31.21909277,22.74541326,0,2709.574625
31.59915578,66.96604684,1170.75,-14.43696884,3.544523188,1,13,4952.962418,45.05161317,31.33573818,62.31652242,41.54434828,59.52870449,98.43943834,0,-5.336664973,1,32.29150695,1.4,1.5,136.4604647,-16.13210251,0.692669549,-31.45884478,22.71450932,0,2711.016522
31.96314865,66.99452862,1171,-14.44262903,3.549959066,1,13,5010.015936,44.98999229,31.65334249,63.76044783,42.50696522,59.37991707,98.40109187,0,-5.45817997,1,32.66621261,1.4,1.5,133.720373,-15.94690996,0.680902755,-31.69994963,22.6953641,0,2712.460448
32.32348029,67.02268604,1171.25,-14.44843378,3.554732692,1,13,5066.495581,44.92899122,31.96677959,65.20613826,43.47075884,59.23796159,98.36261849,0,-5.579694968,1,33.03708122,1.4,1.5,131.0422943,-15.76685779,0.669628645,-31.94183733,22.68776238,0,2713.906138
32.68022988,67.05052958,1171.5,-14.45433675,3.559070433,1,13,5122.413761,44.86859657,32.27614753,66.65342263,44.43561509,59.10056758,98.32402306,0,-5.701209965,1,33.40424126,1.4,1.5,128.4237024,-15.73780061,0.109284295,-32.18397309,22.69147339,0,2715.353423
33.0334862,67.07806916,1171.75,-14.46030791,3.56311655,1,13,5177.784394,44.80879329,32.58155153,68.10218852,45.40145901,58.96628252,98.28530892,0,-5.822724963,1,33.7678144,1.4,1.5,125.8622163,-15.27796965,1.748515238,-32.42585565,22.70625336,0,2716.802189
33.38334223,67.10531424,1172,-14.46632757,3.566964303,1,13,5232.622054,44.74956566,32.88309919,69.55236129,46.36824086,58.83416257,98.24647838,0,-5.94423996,1,34.12791595,1.4,1.5,123.2839437,-14.93493351,1.318500781,-32.66701572,22.73184773,0,2718.252361
33.7298919,67.1322738,1172.25,-13.61950326,3.570674811,1,13,5286.941465,44.69089776,33.18089772,71.00389094,47.3359273,58.70358502,98.20753312,0,-6.445604134,1,35.57923709,1.4,1.5,120.9232145,-14.20762996,2.825085726,-32.90697411,22.768294,0,2719.703891
34.27058672,67.15895636,1172.5,-13.15051323,5.628882064,1,13,5371.691866,44.59936275,33.64374222,73.29854082,48.86569388,37.56781626,98.14580782,0,-6.891208267,1,36.82652451,1.4,1.5,118.7211454,-13.49942777,2.779446532,-33.14541562,22.81462997,0,2721.998541
34.8836993,67.18521795,1172.75,-12.79772143,6.485101199,1,13,5467.793281,44.49556804,34.16594152,75.94467328,50.62978218,28.60700783,98.07438867,0,-7.336812401,1,38.03784557,1.4,1.5,116.6579787,-12.83266727,2.658750051,-33.38208447,22.87013668,0,2724.644673
35.53891547,67.21101797,1173,-12.52243735,7.054433202,1,13,5570.494158,44.38464554,34.72090447,78.82438489,52.54958992,22.52391057,97.99637748,0,-7.782416535,1,39.21656289,1.4,1.5,114.7174168,-12.43961598,1.595356945,-33.6167806,22.93417664,0,2727.524385
36.21955046,67.23634232,1173.25,-12.30228364,7.465749839,1,13,5677.179273,44.26941986,35.29400882,81.87255829,54.58170552,18.01944718,97.91347977,0,-8.228020669,1,40.36556182,1.4,1.5,112.9085162,-11.96297649,1.970971286,-33.84934741,23.00618114,0,2730.572558
36.91536631,67.26119078,1173.5,-12.44720803,7.778437418,1,13,5786.243887,44.15162418,35.8763267,85.04849133,56.69899422,14.49750913,97.82675845,0,-8.447679237,1,40.92179703,1.4,1.5,111.1268431,-11.69434046,1.13212251,-34.07969272,23.08554862,0,2733.748491
37.58312826,67.28557087,1173.75,-12.25229363,7.608233714,1,13,5890.911236,44.03857779,36.43177364,88.15320404,58.76880269,15.94601378,97.74164149,0,-8.895358475,1,42.03608403,1.4,1.5,109.4381174,-11.45274982,1.037703789,-34.3076266,23.17210302,0,2736.853204
38.26259527,67.30951778,1174,-12.09081969,7.881634427,1,13,5997.413276,43.92354984,36.99354574,91.36946826,60.91297884,12.81045677,97.6531154,0,-9.343037712,1,43.12608787,1.4,1.5,107.8332259,-10.90218886,2.407600598,-34.5330725,23.26540388,0,2740.069468
38.94866795,67.33303945,1174.25,-11.95544434,8.102136199,1,13,6104.950712,43.8074036,37.5572882,94.67546966,63.11697977,10.2019819,97.56175117,0,-9.790716949,1,44.19363311,1.4,1.5,106.263934,-10.50300457,1.777190496,-34.75597288,23.36505194,0,2743.37547
39.63778333,67.35614679,1174.5,-11.17249658,8.28398956,1,13,6212.965072,43.69074226,38.11999946,98.05527642,65.37018428,7.978147981,97.46796552,0,-10.85084318,1,46.64111552,1.4,1.5,104.8658434,-9.747175831,3.425327627,-34.97621206,23.47083964,0,2746.755276
40.37464174,67.37885239,1174.75,-10.74889718,9.014640135,1,13,6328.462842,43.56599843,38.7177808,101.7348181,67.82321208,0,97.36542837,0,-11.70168635,1,48.5328658,1.4,1.5,103.5733475,-9.447084945,1.384038827,-35.19394117,23.58203919,0,2750.434818
41.09509936,67.40114361,1175,-10.38111056,8.977845171,1,13,6441.389894,43.44403112,39.29834441,105.3979877,70.26532514,0,97.26290247,0,-12.55252953,1,50.36808003,1.4,1.5,102.4158324,-9.021568465,1.998992545,-35.40923347,23.69819008,0,2754.097988
41.80007657,67.42304404,1175.25,-10.87143112,8.941700105,1,13,6551.890492,43.3246845,39.86268884,109.0451625,72.69677503,0,97.16038759,0,-12.40116353,1,50.04544091,1.4,1.5,101.2191848,-8.984515967,0.177171409,-35.62225449,23.81873375,0,2757.745163
42.49041,67.4445751,1175.5,-10.8814789,8.906169865,1,13,6660.095774,43.20781696,40.41172134,112.6766932,75.11779548,0,97.05788369,0,-12.80232705,1,50.8970596,1.4,1.5,100.0612708,-8.880127562,0.507709685,-35.83283223,23.94377146,0,2761.376693
43.1668629,67.46575635,1175.75,-10.88948183,8.871222546,1,13,6766.125372,43.09329926,40.94626915,116.2929067,77.52860444,0,96.95539084,0,-13.20349058,1,51.73784561,1.4,1.5,98.93969214,-8.755040696,0.618427428,-36.04095716,24.07311168,0,2764.992907
43.83013385,67.48660567,1176,-10.89564859,8.836829028,1,13,6870.088785,42.98101316,41.46708902,119.8941087,79.92940579,0,96.85290927,0,-13.60465411,1,52.56833677,1.4,1.5,97.85226575,-8.632711713,0.614420873,-36.24662391,24.20657454,0,2768.594109
44.48086421,67.50713949,1176.25,-10.90016229,8.802962639,1,13,6972.086542,42.87085008,41.97487535,123.4805862,82.32039081,0,96.75043928,0,-14.00581763,1,53.38903141,1.4,1.5,96.79767998,-8.510659643,0.622449402,-36.44983069,24.34399086,0,2772.180586
45.11964452,67.52737291,1176.5,-10.91785183,8.769598875,1,13,7072.211207,42.76271003,42.47026718,127.0526092,84.70173948,0,96.64798126,0,-14.38762604,1,54.16145395,1.4,1.5,95.77180234,-8.397777338,0.584231804,-36.6505805,24.4851989,0,2775.752609
45.74701997,67.54731988,1176.75,-10.92913315,8.73671516,1,13,7170.548233,42.65650073,42.95385414,130.6104323,87.07362156,0,96.54553569,0,-14.77525207,1,54.93737947,1.4,1.5,94.77371364,-8.288620302,0.573064512,-36.84887341,24.6300541,0,2779.310432
46.36349514,67.56699329,1177,-10.93869947,8.704290639,1,13,7267.176711,42.55213676,43.42618165,134.1542963,89.43619756,0,96.44310306,0,-15.16287811,1,55.70533806,1.4,1.5,93.80196713,-8.214186632,0.396203534,-37.04471336,24.77841743,0,2782.854296
46.96953813,67.58640511,1177.25,-10.94669718,8.672305994,1,13,7362.170014,42.44953886,43.88775541,137.6844293,91.78961954,0,96.34068394,0,-15.55050414,1,56.46567053,1.4,1.5,92.85522566,-8.051137618,0.879590346,-37.23810637,24.93015714,0,2786.384429
47.56558419,67.60556647,1177.5,-10.95325753,8.640743294,1,13,7455.596363,42.34863336,44.33904536,141.2010479,94.13403192,0,96.23827893,0,-15.93813018,1,57.21869654,1.4,1.5,91.92149778,-7.913192843,0.753889431,-37.42906023,25.08514823,0,2789.901048
48.15203885,67.62448771,1177.75,-10.69433165,8.609585854,1,13,7547.51932,42.2493516,44.78048907,144.7043581,96.46957204,0,96.13588866,0,-16.72902814,1,58.73371595,1.4,1.5,91.03477309,-7.6741849,1.32279114,-37.61755374,25.24330664,0,2793.404358
48.72928067,67.64317851,1178,-10.49491946,8.578818118,1,13,7637.998227,42.1516295,45.21249484,148.1945562,98.79637081,0,96.03351376,0,-17.45805628,1,60.10638416,1.4,1.5,90.18619399,-7.485161003,1.059052527,-37.80366293,25.4044375,0,2796.894556
49.29766375,67.6616479,1178.25,-10.31061552,8.548425552,1,13,7727.088583,42.0554071,45.6354443,151.6718298,101.1145532,0,95.93115492,0,-18.18708442,1,61.45786639,1.4,1.5,89.37737893,-7.271544503,1.211186173,-37.98744693,25.56837971,0,2800.37183
49.85751986,67.67990434,1178.5,-10.26470732,8.518394554,1,13,7814.842392,41.96062825,46.04969483,155.1363579,103.4242386,0,95.82881282,0,-18.68571712,1,62.37079963,1.4,1.5,88.58711438,-7.144909713,0.726382683,-38.16897662,25.73497166,0,2803.836358
50.40916038,67.69795578,1178.75,-10.12166944,8.48871237,1,13,7901.30846,41.86724023,46.45558161,158.5883123,105.7255415,0,95.72648815,0,-19.37143424,1,63.61198749,1.4,1.5,87.82562092,-6.924806675,1.276858632,-38.34826638,25.90412225,0,2807.288312
50.95287801,67.71580968,1179,-9.987647036,8.459367019,1,13,7986.532667,41.77519348,46.85341957,162.0278573,108.0185715,0,95.62418162,0,-20.05715135,1,64.83758428,1.4,1.5,87.08125222,-6.712650096,1.24437729,-38.52536396,26.07571016,0,2810.727857
51.48894832,67.73347306,1179.25,-9.590583811,8.430347233,1,13,8070.558206,41.68444136,47.24350499,165.455151,110.303434,0,95.52189393,0,-21.32936843,1,67.07332434,1.4,1.5,86.38191625,-6.42298194,1.71733722,-38.70028426,26.24965077,0,2814.155151
52.01763112,67.75095254,1179.5,-9.214259594,8.401642394,1,13,8153.4258,41.59493988,47.62611705,168.870345,112.58023,0,95.41962581,0,-22.65873687,1,69.36143584,1.4,1.5,85.72492139,-6.13297015,1.737463875,-38.87313024,26.42577629,0,2817.570345
52.5391717,67.76825436,1179.75,-8.879029425,8.373242485,1,13,8235.173899,41.50664752,48.00151916,172.2735856,114.8490571,0,95.31737795,0,-23.9881053,1,71.60563463,1.4,1.5,85.10646154,-5.860833155,1.647116295,-39.04400255,26.60393183,0,2820.973586
53.05380196,67.78538444,1180,-8.608403443,8.34513804,1,13,8315.838849,41.41952502,48.36996016,175.6650135,117.110009,0,95.21515109,0,-25.22931212,1,73.66541112,1.4,1.5,84.51943211,-5.646717403,1.308934606,-39.21299545,26.78397844,0,2824.365013
53.56174137,67.80234835,1180.25,-8.366370939,8.317320104,1,13,8395.455053,41.33353522,48.73167547,179.0447643,119.3631762,0,95.11294594,0,-26.45862425,1,75.67486394,1.4,1.5,83.96044029,-5.377452007,1.662199568,-39.38018508,26.96580165,0,2827.744764
54.06319795,67.81915139,1180.5,-8.145314795,8.289780196,1,13,8474.055115,41.24864291,49.08688802,182.4129693,121.6086462,0,95.01076319,0,-27.68793637,1,77.65670436,1.4,1.5,83.41926514,-5.16168426,1.344705939,-39.54564013,27.14929974,0,2831.112969
54.55836906,67.83579857,1180.75,-7.700300804,8.26251027,1,13,8551.669969,41.16481467,49.43580919,185.7697549,123.8465033,0,94.90860358,0,-29.82703379,1,81.04676527,1.4,1.5,82.92048209,-4.910315495,1.581244951,-39.70939594,27.33439908,0,2834.469755
55.04744212,67.85229467,1181,-7.386517997,8.235502688,1,13,8628.328995,41.08201879,49.77863963,189.1152436,126.0768291,0,94.80646779,0,-31.65406757,1,83.89071232,1.4,1.5,82.45135588,-4.619851725,1.843908884,-39.87157265,27.52096118,0,2837.815244
55.53059537,67.8686442,1181.25,-7.106568105,8.208750189,1,13,8704.060129,41.00022507,50.11556998,192.4495541,128.2997027,0,94.70435654,0,-33.48110136,1,86.69366174,1.4,1.5,82.00250289,-4.390924462,1.466293021,-40.03225187,27.70888636,0,2841.149554
56.00799844,67.88485148,1181.5,-6.65380846,8.182245863,1,13,8778.889959,40.91940482,50.44678158,195.7728011,130.5152007,0,94.60227051,0,-36.3768265,1,91.06500018,1.4,1.5,81.59315857,-4.156930358,1.511900995,-40.19148282,27.89809878,0,2844.472801
56.47981293,67.90092061,1181.75,-6.351391032,8.15598313,1,13,8852.843816,40.83953066,50.77244707,199.085096,132.7233973,0,94.50021039,0,-38.75365299,1,94.59879843,1.4,1.5,81.20968535,-3.857839938,1.949120388,-40.34938517,28.08847685,0,2847.785096
